collection_id,application_id,collection_agent,collection_date,outstanding_amount,collection_status,collection_mode,promise_to_pay_date,settlement_amount,settlement_status,follow_up_count,last_follow_up_date,remarks
COL11766,APP12012,Meenakshi Sundaram (Legal Agent),2024-07-11,32646.68,Legal Action Initiated,WhatsApp Bot,,,Rejected,8,2024-07-02,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11767,APP11771,Apex Recovery Agency,2025-07-23,13651.64,Unreachable,WhatsApp Bot,,,Pending,10,2025-07-13,Borrower unreachable on registered phone number. Escalated to field team.
COL11768,APP11545,Zenith Financial Recovery,2025-01-23,123506.33,Unreachable,Digital Reminder,,,Pending,6,2025-01-14,Borrower unreachable on registered phone number. Escalated to field team.
COL11769,APP10223,Zenith Financial Recovery,2025-01-21,100062.57,Settled,Legal Notice,2025-01-12,69331.16,Partial Settlement,11,2025-01-12,Loan settled at ₹69331.16 under Partial Settlement arrangement.
COL11770,APP10591,Priya Deshmukh (Internal),2025-07-12,133938.73,Promise to Pay,Tele-calling,2025-07-16,,Pending,1,2025-07-06,Borrower promised to pay ₹133938.73 by 2025-07-16.
COL11771,APP12269,Apex Recovery Agency,2025-04-10,97640.58,Legal Action Initiated,WhatsApp Bot,,,Rejected,10,2025-03-31,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11772,APP12149,Zenith Financial Recovery,2024-09-27,62864.48,Promise to Pay,WhatsApp Bot,2024-10-17,,Pending,4,2024-09-21,Borrower promised to pay ₹62864.48 by 2024-10-17.
COL11773,APP11815,Vikramaditya Singh (Internal),2024-08-21,29438.97,Repossession Pending,WhatsApp Bot,,,Pending,6,2024-08-11,Asset recovery team assigned for asset repossession proceedings.
COL11774,APP11921,Zenith Financial Recovery,2025-02-20,18140.63,Contacted,Tele-calling,,,Pending,3,2025-02-10,Customer contacted via Tele-calling. Payment request sent.
COL11775,APP10078,Apex Recovery Agency,2024-11-15,43380.39,Promise to Pay,Digital Reminder,2024-11-27,,Pending,6,2024-11-14,Borrower promised to pay ₹43380.39 by 2024-11-27.
COL11776,APP10690,Suresh Kumar (Field Specialist),2024-10-03,18154.85,Repossession Pending,WhatsApp Bot,,,Pending,1,2024-09-30,Asset recovery team assigned for asset repossession proceedings.
COL11777,APP12374,Apex Recovery Agency,2025-10-26,47795.16,Contacted,Field Visit,,,Pending,9,2025-10-19,Customer contacted via Field Visit. Payment request sent.
COL11778,APP11825,Anita Roy (Internal),2025-05-31,77097.25,Repossession Pending,Digital Reminder,,,Pending,2,2025-05-26,Asset recovery team assigned for asset repossession proceedings.
COL11779,APP10027,Vanguard Legal & Recovery Services,2024-08-28,61632.27,Legal Action Initiated,Field Visit,,,Rejected,2,2024-08-26,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11780,APP11367,Prudence Resolution Services,2025-10-04,48313.05,Legal Action Initiated,Field Visit,,,Rejected,11,2025-09-29,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11781,APP11631,Prudence Resolution Services,2025-07-18,90604.17,Unreachable,Digital Reminder,,,Pending,4,2025-07-16,Borrower unreachable on registered phone number. Escalated to field team.
COL11782,APP11152,Meenakshi Sundaram (Legal Agent),2025-01-19,37670.87,Legal Action Initiated,Digital Reminder,,,Rejected,11,2025-01-12,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11783,APP11821,Zenith Financial Recovery,2024-07-13,18138.96,Settled,Digital Reminder,2024-07-05,14508.06,Full Settlement,1,2024-07-06,Loan settled at ₹14508.06 under Full Settlement arrangement.
COL11784,APP10789,Prudence Resolution Services,2025-04-19,338411.33,Unreachable,Legal Notice,,,Pending,8,2025-04-18,Borrower unreachable on registered phone number. Escalated to field team.
COL11785,APP11772,Anita Roy (Internal),2024-10-18,8347.54,Legal Action Initiated,WhatsApp Bot,,,Rejected,8,2024-10-11,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11786,APP11950,Suresh Kumar (Field Specialist),2025-04-21,132568.95,Contacted,Legal Notice,,,Pending,4,2025-04-17,Customer contacted via Legal Notice. Payment request sent.
COL11787,APP11062,Vanguard Legal & Recovery Services,2025-04-04,32917.57,Contacted,Legal Notice,,,Pending,11,2025-04-02,Customer contacted via Legal Notice. Payment request sent.
COL11788,APP10767,Vanguard Legal & Recovery Services,2024-08-16,16002.96,Settled,Field Visit,2024-08-10,11329.05,Partial Settlement,9,2024-08-11,Loan settled at ₹11329.05 under Partial Settlement arrangement.
COL11789,APP10873,Vanguard Legal & Recovery Services,2024-09-04,213260.32,Contacted,Tele-calling,,,Pending,3,2024-08-27,Customer contacted via Tele-calling. Payment request sent.
COL11790,APP10335,Prudence Resolution Services,2025-04-22,195665.93,Contacted,Tele-calling,,,Pending,2,2025-04-20,Customer contacted via Tele-calling. Payment request sent.
COL11791,APP11061,Meenakshi Sundaram (Legal Agent),2025-12-16,14279.86,Promise to Pay,Tele-calling,2026-01-05,,Pending,9,2025-12-15,Borrower promised to pay ₹14279.86 by 2026-01-05.
COL11792,APP11567,Apex Recovery Agency,2024-07-12,78190.14,Repossession Pending,WhatsApp Bot,,,Pending,5,2024-07-06,Asset recovery team assigned for asset repossession proceedings.
COL11793,APP11202,Prudence Resolution Services,2026-01-24,162070.9,Repossession Pending,Legal Notice,,,Pending,1,2026-01-23,Asset recovery team assigned for asset repossession proceedings.
COL11794,APP11040,Rajesh Sharma (Internal),2024-11-10,48369.05,Settled,Digital Reminder,2024-11-02,34676.84,Full Settlement,10,2024-11-02,Loan settled at ₹34676.84 under Full Settlement arrangement.
COL11795,APP12137,Meenakshi Sundaram (Legal Agent),2024-10-08,25646.65,Repossession Pending,Tele-calling,,,Pending,3,2024-09-28,Asset recovery team assigned for asset repossession proceedings.
COL11796,APP11418,Priya Deshmukh (Internal),2026-01-12,109168.41,Contacted,Digital Reminder,,,Pending,12,2026-01-09,Customer contacted via Digital Reminder. Payment request sent.
COL11797,APP11733,Suresh Kumar (Field Specialist),2025-07-03,43209.54,Contacted,Field Visit,,,Pending,4,2025-06-25,Customer contacted via Field Visit. Payment request sent.
COL11798,APP11424,Prudence Resolution Services,2026-01-14,26593.36,Unreachable,Field Visit,,,Pending,5,2026-01-10,Borrower unreachable on registered phone number. Escalated to field team.
COL11799,APP12957,Meenakshi Sundaram (Legal Agent),2025-10-23,27364.92,Repossession Pending,Tele-calling,,,Pending,1,2025-10-22,Asset recovery team assigned for asset repossession proceedings.
COL11800,APP10328,Meenakshi Sundaram (Legal Agent),2024-12-06,11347.65,Repossession Pending,Field Visit,,,Pending,11,2024-11-27,Asset recovery team assigned for asset repossession proceedings.
COL11801,APP10693,Priya Deshmukh (Internal),2024-07-18,12437.23,Repossession Pending,Field Visit,,,Pending,12,2024-07-17,Asset recovery team assigned for asset repossession proceedings.
COL11802,APP11468,Vikramaditya Singh (Internal),2025-01-02,47637.44,Settled,Field Visit,2024-12-28,30365.71,Partial Settlement,12,2025-01-01,Loan settled at ₹30365.71 under Partial Settlement arrangement.
COL11803,APP11307,Zenith Financial Recovery,2025-06-13,89617.69,Promise to Pay,Field Visit,2025-06-28,,Pending,6,2025-06-07,Borrower promised to pay ₹89617.69 by 2025-06-28.
COL11804,APP10033,Apex Recovery Agency,2024-12-29,48268.71,Repossession Pending,Digital Reminder,,,Pending,7,2024-12-24,Asset recovery team assigned for asset repossession proceedings.
COL11805,APP12439,Priya Deshmukh (Internal),2025-02-14,253828.89,Unreachable,Digital Reminder,,,Pending,1,2025-02-08,Borrower unreachable on registered phone number. Escalated to field team.
COL11806,APP11221,Vikramaditya Singh (Internal),2024-12-26,69049.31,Contacted,Tele-calling,,,Pending,7,2024-12-25,Customer contacted via Tele-calling. Payment request sent.
COL11807,APP12077,Vikramaditya Singh (Internal),2025-09-28,29693.86,Settled,Legal Notice,2025-09-14,21431.4,Partial Settlement,9,2025-09-27,Loan settled at ₹21431.4 under Partial Settlement arrangement.
COL11808,APP12894,Zenith Financial Recovery,2025-07-05,59349.8,Repossession Pending,Field Visit,,,Pending,5,2025-07-03,Asset recovery team assigned for asset repossession proceedings.
COL11809,APP12506,Priya Deshmukh (Internal),2025-10-11,33464.03,Promise to Pay,Digital Reminder,2025-10-31,,Pending,7,2025-10-08,Borrower promised to pay ₹33464.03 by 2025-10-31.
COL11810,APP11418,Vikramaditya Singh (Internal),2024-09-10,112537.46,Settled,Tele-calling,2024-08-28,96921.88,Partial Settlement,5,2024-08-31,Loan settled at ₹96921.88 under Partial Settlement arrangement.
COL11811,APP10868,Anita Roy (Internal),2025-02-06,49252.91,Contacted,WhatsApp Bot,,,Pending,11,2025-01-29,Customer contacted via WhatsApp Bot. Payment request sent.
COL11812,APP12419,Vikramaditya Singh (Internal),2025-05-02,19972.55,Legal Action Initiated,Digital Reminder,,,Rejected,12,2025-04-24,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11813,APP10607,Meenakshi Sundaram (Legal Agent),2025-04-10,27473.61,Contacted,Legal Notice,,,Pending,12,2025-04-04,Customer contacted via Legal Notice. Payment request sent.
COL11814,APP12076,Apex Recovery Agency,2025-12-31,238619.32,Promise to Pay,WhatsApp Bot,2026-01-06,,Pending,10,2025-12-26,Borrower promised to pay ₹238619.32 by 2026-01-06.
COL11815,APP12304,Zenith Financial Recovery,2025-05-11,42810.45,Promise to Pay,WhatsApp Bot,2025-05-21,,Pending,6,2025-05-04,Borrower promised to pay ₹42810.45 by 2025-05-21.
COL11816,APP11876,Prudence Resolution Services,2024-08-18,43428.95,Promise to Pay,Digital Reminder,2024-08-25,,Pending,2,2024-08-09,Borrower promised to pay ₹43428.95 by 2024-08-25.
COL11817,APP11147,Vanguard Legal & Recovery Services,2024-08-14,13107.83,Promise to Pay,Tele-calling,2024-09-03,,Pending,2,2024-08-04,Borrower promised to pay ₹13107.83 by 2024-09-03.
COL11818,APP11726,Vikramaditya Singh (Internal),2024-07-08,122461.83,Repossession Pending,Field Visit,,,Pending,5,2024-07-08,Asset recovery team assigned for asset repossession proceedings.
COL11819,APP10034,Anita Roy (Internal),2025-01-01,19026.71,Repossession Pending,Legal Notice,,,Pending,2,2024-12-27,Asset recovery team assigned for asset repossession proceedings.
COL11820,APP11211,Meenakshi Sundaram (Legal Agent),2025-12-02,45158.08,Contacted,Tele-calling,,,Pending,12,2025-11-22,Customer contacted via Tele-calling. Payment request sent.
COL11821,APP11873,Rajesh Sharma (Internal),2024-06-07,21342.9,Repossession Pending,Digital Reminder,,,Pending,8,2024-06-04,Asset recovery team assigned for asset repossession proceedings.
COL11822,APP11687,Prudence Resolution Services,2026-01-11,15322.78,Contacted,Tele-calling,,,Pending,5,2026-01-11,Customer contacted via Tele-calling. Payment request sent.
COL11823,APP11240,Prudence Resolution Services,2024-09-08,49721.38,Unreachable,Legal Notice,,,Pending,11,2024-08-30,Borrower unreachable on registered phone number. Escalated to field team.
COL11824,APP11662,Apex Recovery Agency,2024-07-17,41951.49,Promise to Pay,Field Visit,2024-07-26,,Pending,12,2024-07-15,Borrower promised to pay ₹41951.49 by 2024-07-26.
COL11825,APP10129,Priya Deshmukh (Internal),2025-01-18,33303.78,Settled,Field Visit,2025-01-13,28441.77,Full Settlement,10,2025-01-16,Loan settled at ₹28441.77 under Full Settlement arrangement.
COL11826,APP11121,Prudence Resolution Services,2024-11-10,33815.93,Repossession Pending,Legal Notice,,,Pending,8,2024-11-04,Asset recovery team assigned for asset repossession proceedings.
COL11827,APP12962,Vikramaditya Singh (Internal),2025-08-05,31589.23,Contacted,Legal Notice,,,Pending,2,2025-08-04,Customer contacted via Legal Notice. Payment request sent.
COL11828,APP10527,Priya Deshmukh (Internal),2024-11-18,67937.09,Promise to Pay,Tele-calling,2024-12-08,,Pending,5,2024-11-10,Borrower promised to pay ₹67937.09 by 2024-12-08.
COL11829,APP12968,Meenakshi Sundaram (Legal Agent),2026-01-30,51417.99,Settled,WhatsApp Bot,2026-01-16,48012.39,Full Settlement,9,2026-01-20,Loan settled at ₹48012.39 under Full Settlement arrangement.
COL11830,APP12731,Vikramaditya Singh (Internal),2025-01-06,49707.75,Unreachable,WhatsApp Bot,,,Pending,12,2025-01-06,Borrower unreachable on registered phone number. Escalated to field team.
COL11831,APP12109,Vanguard Legal & Recovery Services,2024-09-02,35052.55,Unreachable,Legal Notice,,,Pending,10,2024-09-01,Borrower unreachable on registered phone number. Escalated to field team.
COL11832,APP11294,Rajesh Sharma (Internal),2024-09-24,159187.59,Repossession Pending,Field Visit,,,Pending,9,2024-09-17,Asset recovery team assigned for asset repossession proceedings.
COL11833,APP11468,Meenakshi Sundaram (Legal Agent),2025-01-24,32221.85,Contacted,Field Visit,,,Pending,3,2025-01-21,Customer contacted via Field Visit. Payment request sent.
COL11834,APP11970,Suresh Kumar (Field Specialist),2025-12-18,84428.7,Legal Action Initiated,WhatsApp Bot,,,Rejected,2,2025-12-13,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11835,APP12245,Suresh Kumar (Field Specialist),2024-11-30,19373.1,Settled,Tele-calling,2024-11-18,12571.19,Full Settlement,1,2024-11-24,Loan settled at ₹12571.19 under Full Settlement arrangement.
COL11836,APP12791,Anita Roy (Internal),2025-12-12,37133.97,Promise to Pay,WhatsApp Bot,2025-12-29,,Pending,2,2025-12-07,Borrower promised to pay ₹37133.97 by 2025-12-29.
COL11837,APP11767,Apex Recovery Agency,2024-06-28,16007.44,Contacted,Legal Notice,,,Pending,11,2024-06-28,Customer contacted via Legal Notice. Payment request sent.
COL11838,APP11185,Anita Roy (Internal),2026-01-21,21270.73,Promise to Pay,Legal Notice,2026-01-30,,Pending,2,2026-01-20,Borrower promised to pay ₹21270.73 by 2026-01-30.
COL11839,APP12396,Anita Roy (Internal),2024-06-27,161194.19,Legal Action Initiated,Digital Reminder,,,Rejected,12,2024-06-25,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11840,APP12850,Prudence Resolution Services,2025-03-24,14865.39,Repossession Pending,Digital Reminder,,,Pending,5,2025-03-20,Asset recovery team assigned for asset repossession proceedings.
COL11841,APP11512,Anita Roy (Internal),2025-10-02,113704.59,Promise to Pay,WhatsApp Bot,2025-10-21,,Pending,5,2025-09-25,Borrower promised to pay ₹113704.59 by 2025-10-21.
COL11842,APP10322,Vikramaditya Singh (Internal),2025-04-18,16555.85,Settled,Field Visit,2025-04-13,12452.34,Waived Off,7,2025-04-11,Loan settled at ₹12452.34 under Waived Off arrangement.
COL11843,APP10081,Rajesh Sharma (Internal),2025-02-07,4533.48,Contacted,WhatsApp Bot,,,Pending,7,2025-02-02,Customer contacted via WhatsApp Bot. Payment request sent.
COL11844,APP10147,Anita Roy (Internal),2025-07-20,17874.65,Repossession Pending,Legal Notice,,,Pending,7,2025-07-11,Asset recovery team assigned for asset repossession proceedings.
COL11845,APP11123,Priya Deshmukh (Internal),2025-04-26,26061.22,Promise to Pay,Digital Reminder,2025-04-30,,Pending,6,2025-04-16,Borrower promised to pay ₹26061.22 by 2025-04-30.
COL11846,APP10612,Apex Recovery Agency,2024-07-11,29268.01,Legal Action Initiated,Field Visit,,,Rejected,11,2024-07-04,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11847,APP12520,Vanguard Legal & Recovery Services,2025-12-24,25639.93,Promise to Pay,Field Visit,2026-01-07,,Pending,8,2025-12-15,Borrower promised to pay ₹25639.93 by 2026-01-07.
COL11848,APP12284,Meenakshi Sundaram (Legal Agent),2024-07-19,48395.79,Promise to Pay,WhatsApp Bot,2024-07-30,,Pending,2,2024-07-13,Borrower promised to pay ₹48395.79 by 2024-07-30.
COL11849,APP12012,Anita Roy (Internal),2025-02-20,61229.75,Legal Action Initiated,WhatsApp Bot,,,Rejected,11,2025-02-18,Section 25 / NI Act 138 legal notice issued for persistent loan default.
COL11850,APP11646,Zenith Financial Recovery,2024-12-10,110665.09,Promise to Pay,Digital Reminder,2024-12-15,,Pending,9,2024-11-30,Borrower promised to pay ₹110665.09 by 2024-12-15.
COL11851,APP11924,Apex Recovery Agency,2025-07-15,36466.47,Promise to Pay,Field Visit,2025-07-27,,Pending,10,2025-07-05,Borrower promised to pay ₹36466.47 by 2025-07-27.
COL11852,APP11758,Suresh Kumar (Field Specialist),2025-07-23,154350.22,Repossession Pending,WhatsApp Bot,,,Pending,5,2025-07-21,Asset recovery team assigned for asset repossession proceedings.
COL11853,APP10869,Priya Deshmukh (Internal),2025-11-24,25668.74,Repossession Pending,Digital Reminder,,,Pending,7,2025-11-21,Asset recovery team assigned for asset repossession proceedings.
COL11854,APP10184,Apex Recovery Agency,2025-07-05,52468.18,Contacted,Legal Notice,,,Pending,5,2025-06-25,Customer contacted via Legal Notice. Payment request sent.
COL11855,APP12003,Vikramaditya Singh (Internal),2024-07-14,55080.01,Settled,Legal Notice,2024-07-06,46075.13,Waived Off,3,2024-07-08,Loan settled at ₹46075.13 under Waived Off arrangement.
COL11856,APP12972,Suresh Kumar (Field Specialist),2024-06-24,7841.98,Settled,Field Visit,2024-06-12,5549.81,Partial Settlement,11,2024-06-23,Loan settled at ₹5549.81 under Partial Settlement arrangement.
COL11857,APP12760,Apex Recovery Agency,2024-06-24,25884.8,Legal Action Initiated,WhatsApp Bot,,,Rejected,4,2024-06-23,Section 25 / NI Act 138 legal notice issued for persistent loan default.
